date,mean
2012-01-19,0.15040445661923116
2012-01-20,0.3043483020488222
2012-01-21,0.0919842813350252
2012-01-22,0.05445633816620122
2012-01-23,0.08044660291492355
2012-01-24,0.23279943973846798
2012-01-25,0.1957234057778955
2012-01-26,0.2571159352873486
2012-01-28,0.18791252968637046
2012-01-29,0.08513919567027653
2012-01-30,0.1362418561164923
2012-01-31,0.19721142547010165
2012-02-01,0.12677574651228796
2012-02-02,0.2925256210100716
2012-02-03,0.7381426494554878
2012-02-04,3.721384009238819
2012-02-05,0.3273400975916408
2012-02-06,0.22169286108815578
2012-02-07,1.3482293744785787
2012-02-08,5.574522603211083
2012-02-09,1.907809104556121
2012-02-10,3.9438765178141835
2012-02-11,0.35799201576241046
2012-02-12,0.7000000000000001
2012-02-13,0.03636363636363636
2012-02-14,0.13763506905692144
2012-02-15,0.25682677820305105
2012-02-16,0.1972354767606649
2012-02-17,0.1907216494845359
2012-02-20,0.18282640456900476
2012-02-21,0.23961268168194005
2012-02-22,0.18606464661190367
2012-02-23,0.10335141859729197
2012-02-24,0.13631531269963462
2012-02-25,0.10378606858072886
2012-02-26,0.4686358026864612
2012-02-27,0.24809786826914693
2012-02-28,0.05353513893460469
2012-02-29,0.13554098203066967
2012-03-01,0.19730858296989842
2012-03-02,0.5088473811275042
2012-03-03,0.2732880146100703
2012-03-04,0.3517823238400846
2012-03-05,0.17026751988923608
2012-03-06,0.22071028343359178
2012-03-07,2.7311026732847528
2012-03-08,0.3209467948681626
2012-03-09,0.12747793378378083
2012-03-10,3.8200247729149464
2012-03-11,4.8978923953256555
2012-03-12,2.810454574202752
2012-03-13,0.6532413628483745
2012-03-14,0.47287050088682503
2012-03-15,0.18016773473674855
2012-03-16,0.09370367538585582
2012-03-17,0.1554916910238169
2012-03-18,0.3185412960916831
2012-03-19,0.4939654101331616
2012-03-20,0.2863261351929727
2012-03-21,0.011499894289632164
2012-03-22,0.23026531609050185
2012-03-23,0.35108549991400495
2012-03-27,0.2723459657057616
2012-03-29,0.47626086177550814
2012-03-30,0.461199888370397
2012-03-31,0.33723965607219136
2012-04-01,0.4055797239738691
2012-04-02,0.49365806829510506
2012-04-03,1.3743099064959945
2012-04-04,0.6396846285536772
2012-04-05,3.7817604771745144
2012-04-06,4.027093847636785
2012-04-07,2.661881970260182
2012-04-08,0.5565126621901618
2012-04-09,0.23898205889238314
2012-04-10,0.23488320204647592
2012-04-11,0.3098339243576128
2012-04-12,0.3199175208989604
2012-04-13,0.5717960819770712
2012-04-14,0.705764994292092
2012-04-15,0.6747261328566982
2012-04-16,0.7445449463247534
2012-04-17,0.4479527524890524
2012-04-18,0.3695868422025926
2012-04-19,0.6284976839456766
2012-04-20,0.5604710624030838
2012-04-21,0.5634543986643309
2012-04-22,0.4006086477998736
2012-04-23,0.25348887018957855
2012-04-24,0.4817794726251205
2012-04-25,0.9217389461930285
2012-04-26,0.47430647461015496
2012-04-27,0.43084078303048423
2012-04-28,0.51368264116539
2012-04-29,0.5418297355079138
2012-04-30,0.8573656173367025
2012-05-01,0.7554723888139029
2012-05-02,0.3613295446043821
2012-05-03,0.4456816853404346
2012-05-04,0.28532257734282507
2012-05-05,0.920729697634646
2012-05-06,1.8727831255410308
2012-05-07,0.5599020216707313
2012-05-08,0.2576828597586758
2012-05-09,0.5836201047100066
2012-05-10,0.334257603791931
2012-05-11,0.9615614068224912
2012-05-12,0.5196148609710991
2012-05-13,0.3539684168457923
2012-05-14,0.27965959143551594
