date,mean
2012-01-19,0.20933977005085438
2012-01-20,0.31478197997868823
2012-01-21,0.28329430222105206
2012-01-23,0.06156243584998677
2012-01-24,0.2
2012-01-25,0.15311611744577416
2012-01-26,0.24706001744295486
2012-01-28,0.20465258755278812
2012-01-29,0.037829623824556215
2012-01-30,0.21390174670292708
2012-01-31,0.21575303228029347
2012-02-01,0.37011882885540237
2012-02-02,0.2001297759643944
2012-02-03,0.2958120531154239
2012-02-05,0.26667918968014265
2012-02-06,0.8463954273350401
2012-02-07,1.0807075551470775
2012-02-08,4.013936510266864
2012-02-09,1.3349113565892499
2012-02-10,0.5975727993547455
2012-02-11,1.1068817204301076
2012-02-12,0.3574257425742575
2012-02-13,0.3639033583195639
2012-02-15,0.051442149709378625
2012-02-20,0.09311953606849831
2012-02-21,0.8796874617659048
2012-02-22,0.8673908439285476
2012-02-23,0.2548146218367822
2012-02-24,0.1745472041594556
2012-02-25,0.2710968863551909
2012-02-26,0.06188907253366548
2012-02-29,0.1685664136300763
2012-03-01,0.2059129619159357
2012-03-02,0.39528184034125524
2012-03-03,0.0
2012-03-07,0.8170492078960294
2012-03-11,0.33197856626004885
2012-03-12,0.7229695114248165
2012-03-13,0.6137759976942363
2012-03-15,0.6147214978686864
2012-03-18,0.1901951431924273
2012-03-19,0.32334496292416753
2012-03-20,0.5670968303973001
2012-03-21,0.02567208000734017
2012-03-22,0.1470764439809555
2012-03-29,0.45290391576173167
2012-03-30,0.6018128658068752
2012-03-31,0.693458463323133
2012-04-01,0.9888733508871075
2012-04-02,0.5622480143395086
2012-04-03,0.4729837402235613
2012-04-04,0.4690804879426283
2012-04-05,1.2216281157655928
2012-04-06,0.6269920035031707
2012-04-07,1.528917928404011
2012-04-08,1.5736087290134642
2012-04-09,3.205592566619917
2012-04-10,3.468717948717947
2012-04-11,1.4316830605687083
2012-04-12,0.37933816377706664
2012-04-13,0.5646907808908199
2012-04-14,0.31726305912514186
2012-04-15,0.439338779298898
2012-04-16,0.8537910333216671
2012-04-17,0.5249155853152988
2012-04-18,0.3881729770672132
2012-04-19,0.447159040402596
2012-04-20,0.6385444043924551
2012-04-21,0.9755575203756909
2012-04-22,0.789609193563666
2012-04-23,0.39232071840508237
2012-04-24,0.24259021175854553
2012-04-25,0.6552525200121849
2012-04-26,0.6092588478866339
2012-04-27,0.5557270143435825
2012-04-29,0.2791343812264781
2012-04-30,0.4667858266686481
2012-05-01,0.8231020725451986
2012-05-02,0.14626865671641792
2012-05-03,0.36168534233046784
2012-05-04,0.47995797471709084
2012-05-05,0.7230962037124405
2012-05-06,1.6024736361401908
2012-05-07,0.11755503867582619
2012-05-08,0.11724478550900878
2012-05-09,0.18277265200379036
2012-05-10,0.5255919726913794
2012-05-11,0.23529107142535555
2012-05-12,0.5814266427038466
2012-05-13,0.6164528771769507
2012-05-14,0.5420423817980233
2012-05-15,0.3783008800937476
2012-05-16,0.4472698619617934
2012-05-17,0.3100775193798448
2012-05-18,2.8527853468682722
2012-05-19,0.8681769927982121
2012-05-20,0.2509815828589698
2012-05-21,0.23262255306242866
2012-05-23,0.85528710542316
2012-05-24,0.9208313347278095
2012-05-25,0.32529405553795887
2012-05-26,0.3115814384533449
2012-05-27,0.37106687103183716
2012-05-28,0.8776192339286978
2012-06-01,0.1807982260291686
2012-06-07,0.46179877047788837
2012-06-08,0.5801301127042335
2012-06-09,0.5623327132728333
2012-06-10,0.26013848270400647
2012-06-13,1.1095238095238098
2012-06-14,0.5574490379234935
2012-06-16,0.17184043813656888
2012-06-17,0.3599608878201821
2012-06-18,0.7612095224730387
2012-06-19,0.5438399570682866
2012-06-23,0.47507293549290897
2012-06-26,0.12749991778480002
2012-06-27,0.1622521701912811
2012-06-28,0.26584445811819457
2012-06-29,0.4677937562925857
2012-06-30,0.2062694101508925
2012-07-01,0.23692784168610737
2012-07-02,0.7710626245565572
2012-07-03,0.9044769837663782
2012-07-04,0.44052475413275693
2012-07-05,0.4756815493637237
2012-07-06,0.2569922316162057
2012-07-08,0.3755900621118025
2012-07-09,0.6575289575289576
2012-07-10,0.36185520482804784
2012-07-11,0.46842240357295745
2012-07-12,0.23680155592472824
2012-07-14,0.18642082331815332
2012-07-15,0.7599586332831005
2012-07-16,0.799776127725128
2012-07-17,0.24785660335648468
2012-07-18,0.1709196380718186
