,Region XII,Region VI,Region II,ARMM,Region IV-A,Region I,Region XI,Region IX,Region III,NCR,Region XIII,Region VII,Region VIII,Region X,CAR
1,0.0005375690114381972,0.0009055439944723629,0.0007886001590891186,0.00033644607442580337,0.00397824581400286,0.0012878134719079754,0.0005139539399392684,0.00045849598501418025,0.0022248316058397243,0.8098476705518156,0.0005248504177334414,0.0011379410660807914,0.000791274354527055,0.00047557326499024906,0.0007096686475377015
2,0.0004810899629219117,0.0009134047948397736,0.0008186519635555002,0.0003213912953485429,0.00368936251049283,0.0013441167949936588,0.0004959649868467821,0.00045160171981291976,0.0020861758123824664,0.7831163555816881,0.0004862031514656633,0.0010918125137053308,0.000801282529030098,0.00046002009845550113,0.0007222273420887859
3,0.0004450197532083489,0.000756796533629216,0.000804204400465638,0.0002868831612964027,0.0026871761252170823,0.0011762290085178912,0.00043297487278069546,0.00041175052475924626,0.001558378664130295,0.7504729867570563,0.0005093538219433731,0.0008327368208749128,0.0007034873962672849,0.0004188121869407588,0.0007046399522317663
4,0.00044726408016793214,0.0006757360405538023,0.0007976652636232297,0.00028140412656638765,0.0021901573533538317,0.0011790480159780303,0.00047057347596277143,0.0003654236915541026,0.0013684376869930184,0.6682439243049418,0.0005138965036228917,0.0006884295908438277,0.0006865585515145119,0.00038072485542832966,0.0007431955438269795
5,0.000442382061791126,0.0008439370452997867,0.0009139671970077255,0.0003175072626879433,0.0031379126764763962,0.0014315638852987014,0.0004778636532007248,0.00041650367159919285,0.0019952446332695936,0.7351112141751338,0.0005460685306470842,0.0010180207431707362,0.000822975205998599,0.0004545039089022677,0.0008316465289135501
6,0.0005422118935650351,0.0009475555229954927,0.0009694125533559154,0.00036650217030256507,0.003716669345655151,0.0016076397042482603,0.0005466063816401905,0.0004842124179530292,0.002261524459616306,0.8077731306872763,0.0006122945127117619,0.001159821065659119,0.0009012791641813737,0.0005186197348295852,0.0008743620442837388
7,0.0005529110337975805,0.0009508726478525194,0.0009458380223255337,0.00033482787189434914,0.0033991937874281106,0.001516176024098036,0.0005196822049215062,0.00046352593829674147,0.0020668347746657166,0.7732448341988276,0.0006031238693230223,0.0009865385220156706,0.0008765741264839556,0.0004662614769933817,0.0008824696970399126
8,0.0004310740105956916,0.000863034423833459,0.0008315205593749552,0.000304138837006244,0.002830111276562619,0.0012471745031685673,0.0004618909807869288,0.00043995093962887936,0.0015691159984080692,0.7261847553926561,0.0005676313296321183,0.0008389340772212927,0.0007628288779343665,0.0004174525756240828,0.0008140603711471878
9,0.00047852879986678764,0.000765494543617421,0.000806200102300078,0.00030416685228614685,0.0030725974059706705,0.001229085557100457,0.0004948940002004742,0.00040952139332494356,0.0017252219726881187,0.80856871647173,0.0005452123843890012,0.0008253375217620926,0.0007419118734729096,0.0004610390820185601,0.0007763242310145296
10,0.0005124044615691864,0.0008705231458807348,0.0008064717782537543,0.00032629702577302957,0.003604230597420819,0.0013848083979390345,0.000560304864426689,0.00044935934316403254,0.0021353780591824934,0.8434651142759317,0.000600022715762396,0.001038074460697625,0.0008105145729871759,0.000476835834397297,0.0007794133206644972
11,0.0005221074362588328,0.0008764872707223649,0.0009019788847805498,0.000361677151449395,0.0035861003237005404,0.0014619099036489356,0.0005439982388059243,0.00048652095828884156,0.0021914006084186683,0.790762897346732,0.0005704056357145193,0.0010142839107647884,0.0008582703676213255,0.0005178465395599658,0.0008456672552422341
12,0.0005042584562163145,0.0008105524669343502,0.0008397372242520916,0.00032407388807908995,0.002972183397731162,0.0013275074624810625,0.0005311416833426214,0.00045532762873299465,0.0019008425727055904,0.7577851554782985,0.0005565611411333563,0.0008989293630731725,0.0008002785504605992,0.0004419714106774759,0.0007983333973824711
13,0.00046062837082080736,0.0007254644148511867,0.0007613984834030592,0.0003269082581437302,0.0026329487972645963,0.001174550783118848,0.00046516066515042297,0.0004570616742736003,0.0017342922091954462,0.7406329694878074,0.0005232887517906414,0.0008611320448515309,0.0007626093984563322,0.00042681406652829575,0.0007405385439357883
14,0.00048356725314443306,0.0007860753690957119,0.0008576333225932387,0.0003263216694958209,0.003398409331074735,0.0013233925683191795,0.0005014269299178788,0.00042190511895783564,0.0020056949107635784,0.8370874274268236,0.0005422376471665634,0.0008567560943561587,0.0007704688427002226,0.0004646185705787907,0.000807597726784551
15,0.0005013493749860288,0.0009027324639911831,0.0008978261922837049,0.0003205774222064873,0.003967623980078408,0.0015349914208707292,0.00048516251329159014,0.0004264584100031519,0.002198323591086198,0.8601995467189034,0.0005833821274031012,0.0010040450931280034,0.0008581621206466702,0.0004611059281427573,0.0008230514061504229
16,0.00047639321679483315,0.0008933988791958821,0.0009095277888407586,0.00031658036179097577,0.0033834823637525252,0.0014727898471409862,0.0004939015533973906,0.00043278161657879386,0.002014658814972131,0.7593846303823211,0.0005859932440839531,0.0010059633361086389,0.0008447582278242194,0.00046609274502834873,0.0008799427236225585
17,0.0004388607811878946,0.0008243881535808107,0.0008326408724772454,0.0003126598838363852,0.0030351285047928306,0.0013834693985761,0.0004687168512848263,0.00043872975440050626,0.0018608460828911156,0.795626516447698,0.0005811461378889273,0.0009295740241502112,0.0008129459871691524,0.0004458121995698726,0.0007918993569909521
18,0.00047630506139133695,0.000829703548381835,0.0008096478755927184,0.00029793760113784465,0.0029820732566615935,0.0013564370670637288,0.0004922273186319353,0.0004345112386673772,0.0018543932975259715,0.8559607791196719,0.0005639433758601543,0.000911753562190253,0.0007567683155293331,0.00044390400589942256,0.0007743506728416579
19,0.00046791063438677194,0.0009422425012792908,0.0008967895374010895,0.0003319095221123722,0.0035484917239832926,0.0015106478571512536,0.00048502323589035885,0.00045130233605740185,0.00211989873725855,0.8699907437283404,0.0005710424264698752,0.00103156761205024,0.0008488338542176972,0.00048621495162724505,0.0008690730330223024
20,0.0005142473401029766,0.0009895120156639529,0.0009258145727344989,0.0003301578188685767,0.0039235191239089424,0.0015400256375208768,0.0005121169748412309,0.0004616973736792424,0.0021711894914116445,0.8806153123438144,0.0005553213565097875,0.0010417504559447294,0.0008158520698010939,0.0005054665297591338,0.0008546628485297044
21,0.0005005055955186558,0.0008905930977795088,0.0009295619823819695,0.0003186961639698339,0.003499771043612729,0.0014072627656840208,0.0005035374402419249,0.0004299780497225388,0.0019886970838001485,0.8629182789959543,0.0005372654729709609,0.0009449294935402165,0.0008152091910723108,0.0004761662680410899,0.0008049607424149914
22,0.0004436730557269623,0.0008425562861304435,0.0008975202836298757,0.00031046304036702003,0.003051828068670113,0.0013523943737773756,0.0004859970746082327,0.0004236611909425648,0.0018938926869461554,0.9005352472943766,0.0005608976877077992,0.0009038435330426015,0.0007822633140438902,0.0004293068858203871,0.0008114520023476528
23,0.0005209202196326195,0.0008617645480266098,0.0009088017565496891,0.000329677451610133,0.0031207267519385734,0.0013579548448755742,0.0005458370248349826,0.00040392745179572073,0.0017957213058962399,0.8840755942022893,0.0006031308077351782,0.0009793363923436115,0.0008320422888873925,0.00048617612263623374,0.00079576279562946
24,0.000512251576324967,0.0009131859390768402,0.0008607087519053354,0.0003311956194524692,0.003770837057663868,0.0014857135045060837,0.0005212884532809259,0.0004576825732408317,0.002085493403519974,0.8844246739300574,0.0005401834263141237,0.0011194661481219264,0.0009166384943089726,0.0004898240182246125,0.0008018227765649368
25,0.0004865213207037771,0.0009267184934341406,0.0008272124313943624,0.000318974154591387,0.003687918836757296,0.0014690251484033854,0.00047066679423572516,0.00043539271641833546,0.002085993234005071,0.8894447539602948,0.0005529741585102555,0.0010765033718293444,0.0008305983675872692,0.0004766836668752061,0.0007865246335382294
26,0.0004705108908930527,0.0007596194945909853,0.0008416074565147778,0.0002968537779008268,0.0033759123496421954,0.0013333599690708415,0.000519890467232312,0.000411246357351944,0.0019043605432325329,0.9114347304454077,0.0005722873830787749,0.0009410549470393828,0.0008116788014648707,0.0004528638697982489,0.0007687289170143038
27,0.0005378837116802906,0.0008011929906743785,0.0008254476194994221,0.00031590109374923136,0.0031788261635778466,0.0012476682468436154,0.0005313526942566302,0.0004631385352852623,0.0018119074073245686,0.8883362564380541,0.0005297216750310589,0.0008810479368025304,0.0008597812586101732,0.0004518827596018504,0.0007376280642007336
28,0.0005103668156406974,0.0008922098381014757,0.0008664516705245564,0.00032426857784406736,0.0034186510030995666,0.001387582402989605,0.000509955896324216,0.0004696208669039138,0.0019196258470028555,0.847970749509713,0.000565857090201677,0.0009644983327033076,0.0008767537518360668,0.00047598698676503694,0.0008138444427978409
29,0.0005412879656018964,0.000976820536608121,0.0008964267617860939,0.00033946958973362246,0.003737226748335569,0.0014457762666565512,0.0005326694955154863,0.0004392751165968165,0.002084059636699406,0.844019898202129,0.0005925343755186162,0.0011253981778223177,0.0008762536583187353,0.0005272643532103309,0.000803380487451135
30,0.0005646000649921502,0.0008867128791804604,0.0009469778847034945,0.0003540905602982763,0.0033650245642717885,0.0013840080149640085,0.0005445093843822579,0.0004756858388301166,0.001968308687651814,0.8376396104241044,0.0005716955177847484,0.0010107531776327658,0.0008362396459596724,0.00048648213024889435,0.0008157636465932618
31,0.0005075363105364858,0.0008372255471128168,0.0009525725536611329,0.0003254756864736633,0.003180674295184379,0.001437482186759242,0.0005183717132096558,0.0004489579321485683,0.0019099989602940383,0.9103525163060879,0.0006035258521308567,0.000946626591212091,0.0007917807238351667,0.00047680437209684064,0.0008531595955440403
32,0.0005086899544137003,0.00093263668322281,0.0009675351508977552,0.00033968711617575427,0.0035951353292312683,0.0014898829571792086,0.0005336898719664192,0.00048027062776608156,0.001969670522818189,0.9514101119328072,0.0005967605807019766,0.0010048039412179695,0.0008467265306657324,0.0005126178282155021,0.0008846121942117683
