date,mean
2012-01-19,0.18848773618794712
2012-01-20,0.273070106535057
2012-01-21,0.5182565630057602
2012-01-22,0.25734805850354836
2012-01-25,0.10858745511708254
2012-01-26,0.36409934826581275
2012-01-28,0.2444284244208399
2012-01-29,0.16362661817334317
2012-01-30,0.178801556870895
2012-01-31,0.2949136763841242
2012-02-01,0.5829568342058045
2012-02-02,0.14444035598856414
2012-02-03,0.2529339196911393
2012-02-04,0.49303802069450114
2012-02-06,0.7025404720816367
2012-02-07,0.6123602433135498
2012-02-08,5.797615297958436
2012-02-09,0.85177885169512
2012-02-10,0.5787264884046894
2012-02-20,0.09225794243196969
2012-02-21,0.15536279606824704
2012-02-22,0.6299196737213726
2012-02-23,0.2853578073544036
2012-02-24,0.22723032457652623
2012-02-25,0.1706349309021397
2012-02-26,0.26886089233994037
2012-02-27,0.2794241167178247
2012-02-29,0.1914006585379441
2012-03-01,0.3070115314566991
2012-03-02,0.729491655735173
2012-03-07,4.122222222222223
2012-03-08,2.744670171354103
2012-03-11,1.3333099553126333
2012-03-12,0.4113435663255985
2012-03-13,0.4562694608025487
2012-03-15,0.38202475084538123
2012-03-16,0.06341463414634149
2012-03-18,0.3213783077700995
2012-03-20,0.5456046119211589
2012-03-22,0.27211577679493054
2012-03-23,0.1906308784467172
2012-03-29,0.2180226863408006
2012-03-30,0.7567285444909027
2012-03-31,0.7379527646627891
2012-04-01,0.5154190226362426
2012-04-02,0.4596268164864465
2012-04-03,0.4091158256137775
2012-04-04,0.6053323561689946
2012-04-05,2.456606522543324
2012-04-06,0.30066775252779143
2012-04-07,2.542523324226312
2012-04-08,0.6070162033728733
2012-04-09,3.301015325054173
2012-04-10,0.5778962254578637
2012-04-11,0.9068281594172717
2012-04-12,0.3547058959861154
2012-04-13,0.4423899808182819
2012-04-14,0.5959178906077772
2012-04-15,0.5820552534486617
2012-04-16,1.1868780534692387
2012-04-17,0.4491690510233566
2012-04-18,0.2986238005832619
2012-04-19,0.6575941752850587
2012-04-20,0.5394480321063974
2012-04-21,1.9742375369278387
2012-04-22,0.6740545941721408
2012-04-23,0.4108084022915337
2012-04-24,0.4642629500782073
2012-04-25,0.5354473761732064
2012-04-26,0.910158288230955
2012-04-27,0.8572027206172158
2012-04-28,0.3138844215177293
2012-04-29,0.32123839284354033
2012-04-30,0.5936677442493038
2012-05-01,0.8491929360081729
2012-05-02,0.118372441337993
2012-05-03,0.5730113995282297
2012-05-04,0.9631726169989147
2012-05-05,0.4483043315820422
2012-05-06,2.2224313374197364
2012-05-07,0.33156118017185693
2012-05-08,0.34686742757815
2012-05-09,0.4704731829240552
2012-05-10,0.7604531238220897
2012-05-11,0.3134372261701539
2012-05-12,0.8356143051044754
2012-05-13,0.6406518302609024
2012-05-14,0.47955709762182863
2012-05-15,0.40114261398754214
2012-05-16,0.8189424519743115
2012-05-17,0.6152338722400768
2012-05-18,1.0972975968687102
2012-05-19,0.3309780431232998
2012-05-20,0.3006243118042165
2012-05-21,0.4285624181262448
2012-05-22,0.45842883947361873
2012-05-23,0.5400000000000001
2012-05-24,0.5679787220521932
2012-05-25,0.46851109845205
2012-05-26,0.5293925497767514
2012-05-27,0.5796993366743692
2012-05-28,0.9879248349847507
2012-06-01,0.0
2012-06-02,4.705630630630631
2012-06-07,0.30625078626242314
2012-06-08,0.3246771295165447
2012-06-09,0.8111831540229045
2012-06-10,0.2777000410741442
2012-06-11,0.4904085480829667
2012-06-13,0.6012306355870858
2012-06-14,0.6671979722190475
2012-06-16,0.38551940267469353
2012-06-17,0.42379768991604194
2012-06-18,0.5032186223847973
2012-06-19,0.5163030619440672
2012-06-20,0.3574889897119148
2012-06-21,0.1
2012-06-23,0.20074030398322848
2012-06-26,0.13785096024811194
2012-06-27,0.22682731380721513
2012-06-30,0.017834748215319312
2012-07-01,0.4263501142950791
2012-07-05,0.3808077684850582
2012-07-06,0.39543903752919946
2012-07-09,0.8284700315457412
2012-07-10,0.354822053448768
2012-07-11,0.642550330515758
2012-07-12,0.26005416839891604
2012-07-13,1.103877004489043
2012-07-14,0.20072957554822865
2012-07-15,0.714893927427383
2012-07-16,0.588782929130742
2012-07-17,0.3184967398633793
2012-07-18,0.21015219433180488
2012-07-21,0.6357709965392553
2012-07-22,0.226993274073073
2012-07-24,0.6907888416186058
2012-07-25,0.25833333333333336
2012-07-26,0.24466019417475732
2012-07-28,0.21111111111111122
2012-07-30,0.4267474364568556
2012-07-31,2.0964450551935987
2012-08-01,0.7205316519701493
2012-08-02,0.6734247070407398
2012-08-04,2.3149276981949933
2012-08-05,0.4821453296626074
2012-08-06,0.20935624563852134
2012-08-08,0.2609300914067943
2012-08-09,0.337061299594632
2012-08-10,0.38665122901653515
2012-08-12,0.3064427569096189
2012-08-15,0.28916536425617717
2012-08-16,0.39230769230769214
2012-08-17,0.6886047689784403
2012-08-18,0.20635179376190077
2012-08-19,0.10045393204724178
2012-08-20,0.42618463288326586
2012-08-21,0.35549536031396173
2012-08-22,0.3839540483883133
2012-08-23,0.42404892663179367
2012-08-24,0.16666666666666666
2012-08-25,0.1556750087123326
2012-08-26,0.5677524233849117
2012-08-27,0.14121621621621613
2012-08-28,0.8045978729084733
2012-08-29,0.7385109708274267
2012-08-30,0.045806842672413785
2012-08-31,5.519831223628694
2012-09-01,4.926794554455446
2012-09-02,0.5173197992299422
2012-09-04,3.045323204232517
2012-09-05,0.30055996889061676
2012-09-06,0.5694269892739232
2012-09-07,0.5898000391150765
2012-09-08,0.39950848618067875
2012-09-10,0.4125387910455683
2012-09-13,0.313953488372093
2012-09-14,0.10924920033011647
2012-09-15,0.1144528304056017
2012-09-16,0.18778915963324924
2012-09-17,0.43589743589743574
2012-09-18,0.2153739267209699
